date,user_id,book_id,category,action,purchase_type,time_spent_minutes,purchase_price,book_type,device,city
2025-01-28,2611,950,Проза,wishlist,one_time_purchase,0,0.0,reading,iOS,Санкт-Петербург
2025-01-28,2612,1183,Детектив,purchase,yearly_subscription,6,23.96,reading,iOS,Уфа
2025-01-28,1939,1126,Психология,purchase,monthly_subscription,332,50.91,reading,iOS,Самара
2025-01-28,2534,751,Психология,wishlist,yearly_subscription,0,0.0,reading,Android,Казань
2025-01-28,2189,694,Бизнес,purchase,yearly_subscription,388,84.43,reading,E-Reader,Новосибирск
2025-01-28,2613,1119,Бизнес,wishlist,yearly_subscription,0,0.0,reading,Android,Новосибирск
2025-01-28,1686,639,Саморазвитие,purchase,monthly_subscription,266,15.21,reading,Android,Москва
2025-01-28,2614,770,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,iOS,Челябинск
2025-01-28,2615,597,Комикс,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Нижний Новгород
2025-01-28,1617,1208,Роман,wishlist,monthly_subscription,0,0.0,reading,Android,Уфа
2025-01-28,2616,923,История,purchase,monthly_subscription,143,53.76,reading,Android,Омск
2025-01-28,2617,618,Фэнтези,wishlist,one_time_purchase,0,0.0,audio,Android,Ростов-на-Дону
2025-01-28,2618,1209,История,purchase,monthly_subscription,274,90.7,reading,iOS,Уфа
2025-01-28,1569,357,Проза,wishlist,monthly_subscription,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-28,2619,365,Саморазвитие,purchase,monthly_subscription,222,68.6,reading,E-Reader,Новосибирск
2025-01-28,2619,1030,Классика,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Новосибирск
2025-01-28,1871,908,Детектив,wishlist,one_time_purchase,0,0.0,audio,Android,Москва
2025-01-28,2620,1103,Психология,purchase,yearly_subscription,177,39.21,reading,E-Reader,Самара
2025-01-28,2621,1210,Научная литература,wishlist,one_time_purchase,0,0.0,reading,iOS,Санкт-Петербург
2025-01-28,1877,395,Классика,purchase,monthly_subscription,454,15.66,audio,Android,Москва
2025-01-28,2622,250,Здоровье,wishlist,monthly_subscription,0,0.0,audio,Android,Новосибирск
2025-01-28,1287,600,Роман,wishlist,monthly_subscription,0,0.0,audio,iOS,Нижний Новгород
2025-01-28,2394,1211,Фантастика,wishlist,yearly_subscription,0,0.0,reading,Android,Москва
2025-01-28,1422,1212,Психология,wishlist,monthly_subscription,0,0.0,reading,iOS,Екатеринбург
2025-01-28,2623,437,Психология,purchase,one_time_purchase,226,97.16,reading,E-Reader,Омск
2025-01-28,1539,1213,Саморазвитие,wishlist,one_time_purchase,0,0.0,reading,iOS,Красноярск
2025-01-28,1114,464,История,wishlist,monthly_subscription,0,0.0,audio,iOS,Омск
2025-01-28,2624,357,Проза,wishlist,one_time_purchase,0,0.0,audio,Android,Омск
2025-01-28,2449,1214,Здоровье,wishlist,monthly_subscription,0,0.0,reading,Android,Самара
2025-01-28,2625,1215,Бизнес,purchase,monthly_subscription,46,7.45,reading,E-Reader,Омск
2025-01-28,1171,673,Здоровье,wishlist,monthly_subscription,0,0.0,reading,Android,Екатеринбург
2025-01-28,1746,1216,Бизнес,purchase,yearly_subscription,396,63.77,reading,E-Reader,Санкт-Петербург
2025-01-28,1063,300,Психология,wishlist,yearly_subscription,0,0.0,audio,iOS,Санкт-Петербург
2025-01-28,2123,813,Детектив,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Нижний Новгород
2025-01-28,2626,748,Фантастика,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-28,1972,1149,Саморазвитие,purchase,one_time_purchase,60,52.01,audio,Android,Екатеринбург
2025-01-28,2604,1217,Психология,purchase,yearly_subscription,56,57.66,reading,iOS,Екатеринбург
2025-01-28,2627,233,Бизнес,purchase,one_time_purchase,269,88.91,audio,iOS,Новосибирск
2025-01-28,1624,122,Здоровье,purchase,monthly_subscription,129,15.83,reading,Android,Нижний Новгород
2025-01-28,2628,1062,Детектив,wishlist,yearly_subscription,0,0.0,reading,Android,Нижний Новгород
2025-01-28,2053,1218,Комикс,purchase,yearly_subscription,447,40.03,reading,Android,Москва
2025-01-28,2629,1219,Бизнес,purchase,one_time_purchase,67,81.02,reading,iOS,Челябинск
2025-01-28,2381,1154,Роман,wishlist,monthly_subscription,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-28,1497,817,Классика,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Ростов-на-Дону
2025-01-28,2102,1220,История,wishlist,yearly_subscription,0,0.0,reading,iOS,Новосибирск
2025-01-28,2630,1221,Проза,purchase,one_time_purchase,477,62.49,reading,iOS,Казань
2025-01-28,2631,1222,Проза,wishlist,yearly_subscription,0,0.0,audio,iOS,Самара
2025-01-28,1327,243,Детектив,wishlist,monthly_subscription,0,0.0,reading,iOS,Омск
2025-01-28,2632,576,История,purchase,one_time_purchase,246,77.06,audio,iOS,Новосибирск
2025-01-28,2633,1223,Здоровье,purchase,one_time_purchase,246,74.8,audio,Android,Самара
2025-01-28,1146,273,Здоровье,wishlist,one_time_purchase,0,0.0,reading,iOS,Самара
2025-01-28,1850,1224,Проза,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-28,1054,1225,Научная литература,purchase,monthly_subscription,292,21.57,audio,iOS,Казань
2025-01-28,1374,1226,Здоровье,wishlist,monthly_subscription,0,0.0,audio,iOS,Уфа
2025-01-28,2634,208,Здоровье,wishlist,yearly_subscription,0,0.0,audio,Android,Омск
2025-01-28,1811,890,Саморазвитие,purchase,yearly_subscription,315,6.62,audio,iOS,Омск
2025-01-28,2354,730,История,wishlist,monthly_subscription,0,0.0,audio,iOS,Санкт-Петербург
2025-01-28,2635,125,Бизнес,purchase,one_time_purchase,449,30.44,audio,Android,Казань
2025-01-28,1220,1227,Психология,purchase,one_time_purchase,228,33.69,reading,E-Reader,Екатеринбург
2025-01-28,2636,576,История,purchase,monthly_subscription,215,71.63,reading,iOS,Екатеринбург
2025-01-28,2637,1171,Детектив,wishlist,one_time_purchase,0,0.0,audio,iOS,Санкт-Петербург
2025-01-28,2638,470,Классика,purchase,monthly_subscription,176,14.56,audio,iOS,Ростов-на-Дону
2025-01-28,2639,1199,Комикс,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Красноярск
2025-01-28,2640,119,Детектив,wishlist,monthly_subscription,0,0.0,audio,iOS,Москва
2025-01-28,2354,945,История,wishlist,yearly_subscription,0,0.0,reading,iOS,Санкт-Петербург
2025-01-28,2010,1228,Детектив,wishlist,one_time_purchase,0,0.0,audio,Android,Красноярск
2025-01-28,2052,1229,Здоровье,purchase,yearly_subscription,442,45.51,reading,E-Reader,Нижний Новгород
2025-01-28,1610,1061,Проза,wishlist,one_time_purchase,0,0.0,reading,iOS,Нижний Новгород
2025-01-28,1505,1230,Детектив,purchase,monthly_subscription,114,41.87,reading,iOS,Красноярск
2025-01-28,2641,1231,Роман,purchase,yearly_subscription,280,24.21,audio,iOS,Санкт-Петербург
2025-01-28,1367,1232,Саморазвитие,purchase,one_time_purchase,422,99.16,reading,iOS,Санкт-Петербург
2025-01-28,2642,159,Классика,wishlist,one_time_purchase,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-28,1334,1116,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-28,2137,1233,Психология,purchase,monthly_subscription,279,33.45,reading,iOS,Уфа
2025-01-28,1499,1234,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Уфа
2025-01-28,2643,1235,Детектив,wishlist,one_time_purchase,0,0.0,audio,iOS,Самара
2025-01-28,1749,357,Проза,wishlist,one_time_purchase,0,0.0,reading,iOS,Омск
2025-01-28,1207,1236,Классика,purchase,yearly_subscription,22,83.81,reading,Android,Москва
2025-01-28,2644,430,Классика,purchase,yearly_subscription,413,42.45,reading,iOS,Казань
2025-01-28,2645,966,Классика,wishlist,monthly_subscription,0,0.0,audio,Android,Омск
2025-01-28,1253,1237,Роман,purchase,yearly_subscription,485,32.09,reading,iOS,Омск
2025-01-28,2646,548,Бизнес,purchase,monthly_subscription,294,57.99,reading,iOS,Екатеринбург
2025-01-28,1740,1072,Роман,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Уфа
2025-01-28,2647,483,История,wishlist,one_time_purchase,0,0.0,audio,Android,Санкт-Петербург
2025-01-28,2648,1238,Научная литература,wishlist,yearly_subscription,0,0.0,audio,Android,Ростов-на-Дону
2025-01-28,2007,1239,Комикс,purchase,monthly_subscription,404,86.45,audio,Android,Екатеринбург
2025-01-28,2106,1044,Научная литература,wishlist,monthly_subscription,0,0.0,reading,iOS,Москва
2025-01-28,1602,1240,Фэнтези,purchase,one_time_purchase,112,89.84,reading,Android,Екатеринбург
2025-01-28,2649,781,Фэнтези,purchase,one_time_purchase,17,45.78,audio,iOS,Омск
2025-01-28,2589,718,Бизнес,purchase,yearly_subscription,500,29.33,reading,E-Reader,Екатеринбург
2025-01-28,1577,846,Детектив,wishlist,one_time_purchase,0,0.0,reading,Android,Уфа
2025-01-28,1082,298,Классика,wishlist,yearly_subscription,0,0.0,audio,Android,Екатеринбург
2025-01-28,2650,1241,Комикс,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-28,2651,392,Саморазвитие,wishlist,yearly_subscription,0,0.0,audio,iOS,Омск
2025-01-28,2652,1242,Проза,wishlist,one_time_purchase,0,0.0,audio,Android,Красноярск
2025-01-28,2653,1216,Бизнес,purchase,yearly_subscription,96,15.01,reading,Android,Омск
2025-01-28,2654,595,Классика,purchase,one_time_purchase,485,70.64,reading,E-Reader,Москва
2025-01-28,2655,592,Фэнтези,wishlist,yearly_subscription,0,0.0,reading,Android,Омск
2025-01-28,2369,892,История,wishlist,yearly_subscription,0,0.0,audio,Android,Санкт-Петербург
2025-01-28,2656,1243,Психология,wishlist,yearly_subscription,0,0.0,reading,Android,Челябинск
2025-01-28,1039,488,Научная литература,purchase,one_time_purchase,384,87.3,audio,iOS,Ростов-на-Дону
2025-01-28,2657,569,История,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-28,1888,1166,Детектив,wishlist,yearly_subscription,0,0.0,audio,iOS,Нижний Новгород
2025-01-28,2496,1244,Саморазвитие,purchase,monthly_subscription,221,73.01,reading,E-Reader,Самара
2025-01-28,2658,404,Классика,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Нижний Новгород
2025-01-28,2387,795,Проза,purchase,yearly_subscription,380,82.03,reading,Android,Новосибирск
2025-01-28,2659,1245,Бизнес,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-28,2355,266,Саморазвитие,purchase,monthly_subscription,147,72.5,reading,E-Reader,Санкт-Петербург
2025-01-28,2660,409,Фантастика,wishlist,yearly_subscription,0,0.0,reading,Android,Казань
2025-01-28,2661,1246,Саморазвитие,purchase,one_time_purchase,356,62.77,reading,E-Reader,Нижний Новгород
2025-01-28,2662,1247,Психология,purchase,yearly_subscription,161,79.21,audio,Android,Екатеринбург
2025-01-28,1770,418,Проза,purchase,one_time_purchase,105,91.06,audio,Android,Екатеринбург
2025-01-28,2663,331,Психология,purchase,monthly_subscription,358,23.84,reading,Android,Санкт-Петербург
2025-01-28,2141,986,Детектив,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Ростов-на-Дону
2025-01-28,2069,1207,Фантастика,purchase,one_time_purchase,298,70.28,audio,Android,Самара
2025-01-28,2664,833,Детектив,purchase,yearly_subscription,324,40.43,reading,E-Reader,Нижний Новгород
2025-01-28,1931,1243,Психология,wishlist,yearly_subscription,0,0.0,reading,Android,Самара
2025-01-28,1021,1088,Психология,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Уфа
2025-01-28,2665,866,Детектив,purchase,yearly_subscription,286,8.84,reading,iOS,Нижний Новгород
2025-01-28,2666,810,Фэнтези,purchase,yearly_subscription,100,55.11,reading,iOS,Уфа
2025-01-28,1055,216,Психология,wishlist,one_time_purchase,0,0.0,audio,Android,Самара
2025-01-29,2667,737,Здоровье,wishlist,yearly_subscription,0,0.0,reading,Android,Москва
2025-01-29,2668,1248,Саморазвитие,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Екатеринбург
2025-01-29,1303,617,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Омск
2025-01-29,2414,1249,Классика,wishlist,monthly_subscription,0,0.0,audio,iOS,Нижний Новгород
2025-01-29,2669,1142,Фэнтези,purchase,one_time_purchase,123,13.86,reading,E-Reader,Санкт-Петербург
2025-01-29,2670,357,Проза,wishlist,one_time_purchase,0,0.0,reading,iOS,Новосибирск
2025-01-29,1486,1250,История,purchase,monthly_subscription,411,84.52,reading,E-Reader,Омск
2025-01-29,1039,303,Здоровье,purchase,one_time_purchase,165,47.58,reading,iOS,Ростов-на-Дону
2025-01-29,2671,145,Бизнес,wishlist,monthly_subscription,0,0.0,audio,iOS,Уфа
2025-01-29,2672,1251,Классика,wishlist,one_time_purchase,0,0.0,audio,Android,Новосибирск
2025-01-29,2241,1252,Бизнес,wishlist,one_time_purchase,0,0.0,audio,iOS,Нижний Новгород
2025-01-29,2313,1253,Фантастика,purchase,monthly_subscription,480,31.88,audio,iOS,Санкт-Петербург
2025-01-29,2673,674,Фантастика,purchase,yearly_subscription,290,55.79,reading,Android,Екатеринбург
2025-01-29,2674,755,Научная литература,purchase,one_time_purchase,238,93.99,reading,Android,Новосибирск
2025-01-29,1649,689,Проза,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-29,2675,1254,Роман,purchase,yearly_subscription,71,40.26,reading,E-Reader,Самара
2025-01-29,2676,216,Психология,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Новосибирск
2025-01-29,2677,1198,Классика,purchase,monthly_subscription,35,4.77,audio,iOS,Уфа
2025-01-29,1434,1255,Фантастика,wishlist,one_time_purchase,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-29,2678,537,История,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Казань
2025-01-29,2200,1256,Бизнес,purchase,one_time_purchase,105,79.43,reading,iOS,Москва
2025-01-29,1974,757,Фэнтези,purchase,monthly_subscription,19,63.5,reading,E-Reader,Красноярск
2025-01-29,2679,458,Психология,purchase,yearly_subscription,233,5.35,reading,E-Reader,Красноярск
2025-01-29,2268,1257,Проза,wishlist,yearly_subscription,0,0.0,reading,iOS,Казань
2025-01-29,2680,1258,Бизнес,purchase,yearly_subscription,416,11.14,reading,iOS,Красноярск
2025-01-29,2006,279,Проза,purchase,one_time_purchase,362,46.2,audio,iOS,Уфа
2025-01-29,2681,1198,Классика,purchase,monthly_subscription,67,11.32,reading,E-Reader,Ростов-на-Дону
2025-01-29,2682,1259,Научная литература,wishlist,yearly_subscription,0,0.0,audio,iOS,Нижний Новгород
2025-01-29,2126,1028,Роман,purchase,yearly_subscription,261,49.12,reading,iOS,Уфа
2025-01-29,1735,481,Роман,wishlist,one_time_purchase,0,0.0,reading,iOS,Красноярск
2025-01-29,1501,1260,Классика,wishlist,one_time_purchase,0,0.0,reading,Android,Москва
2025-01-29,2502,1029,Классика,wishlist,monthly_subscription,0,0.0,audio,Android,Уфа
2025-01-29,1974,530,Детектив,purchase,monthly_subscription,179,49.85,reading,E-Reader,Красноярск
2025-01-29,2683,1117,Саморазвитие,purchase,yearly_subscription,252,27.25,reading,iOS,Уфа
2025-01-29,2684,1261,История,purchase,monthly_subscription,359,34.66,reading,iOS,Самара
2025-01-29,1701,1262,Психология,purchase,monthly_subscription,440,74.77,audio,iOS,Челябинск
2025-01-29,2685,211,Бизнес,wishlist,yearly_subscription,0,0.0,reading,Android,Казань
2025-01-29,2686,872,Проза,purchase,yearly_subscription,455,81.96,audio,iOS,Самара
2025-01-29,2687,1263,Детектив,purchase,monthly_subscription,339,9.21,reading,Android,Красноярск
2025-01-29,2688,975,Бизнес,wishlist,one_time_purchase,0,0.0,audio,Android,Екатеринбург
2025-01-29,2689,310,Роман,purchase,yearly_subscription,314,61.96,audio,iOS,Красноярск
2025-01-29,2690,194,Научная литература,purchase,yearly_subscription,233,46.0,reading,E-Reader,Ростов-на-Дону
2025-01-29,2691,1096,Роман,wishlist,yearly_subscription,0,0.0,audio,iOS,Уфа
2025-01-29,1584,1264,Саморазвитие,wishlist,monthly_subscription,0,0.0,audio,Android,Самара
2025-01-29,1456,1087,Психология,wishlist,one_time_purchase,0,0.0,audio,Android,Самара
2025-01-29,2692,175,Роман,purchase,one_time_purchase,426,26.78,reading,E-Reader,Новосибирск
2025-01-29,2126,897,Проза,wishlist,yearly_subscription,0,0.0,audio,iOS,Уфа
2025-01-29,1776,704,Саморазвитие,wishlist,one_time_purchase,0,0.0,audio,iOS,Самара
2025-01-29,1071,218,Проза,purchase,monthly_subscription,448,72.66,audio,Android,Екатеринбург
2025-01-29,1286,1043,Психология,purchase,yearly_subscription,333,16.58,reading,E-Reader,Ростов-на-Дону
2025-01-29,1572,763,Роман,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Санкт-Петербург
2025-01-29,2693,1265,Здоровье,wishlist,monthly_subscription,0,0.0,reading,Android,Екатеринбург
2025-01-29,2543,148,Детектив,purchase,monthly_subscription,200,88.99,reading,E-Reader,Казань
2025-01-29,2694,935,Психология,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Новосибирск
2025-01-29,2695,1266,История,purchase,monthly_subscription,285,82.98,audio,Android,Челябинск
2025-01-29,1837,1267,Фэнтези,purchase,one_time_purchase,456,56.5,reading,iOS,Казань
2025-01-29,2696,1021,Здоровье,purchase,one_time_purchase,183,62.16,reading,Android,Казань
2025-01-29,2414,923,История,purchase,yearly_subscription,32,72.88,audio,iOS,Нижний Новгород
2025-01-29,1849,306,Психология,wishlist,monthly_subscription,0,0.0,reading,iOS,Омск
2025-01-29,1908,1268,Психология,purchase,monthly_subscription,497,72.91,reading,E-Reader,Новосибирск
2025-01-29,2697,137,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,Android,Красноярск
2025-01-29,2292,1269,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Самара
2025-01-29,1590,609,Научная литература,wishlist,monthly_subscription,0,0.0,reading,iOS,Челябинск
2025-01-29,1238,351,Здоровье,purchase,one_time_purchase,52,61.93,reading,E-Reader,Санкт-Петербург
2025-01-29,1285,1270,Комикс,purchase,yearly_subscription,25,59.87,reading,E-Reader,Красноярск
2025-01-29,2698,1271,Саморазвитие,purchase,yearly_subscription,294,15.34,reading,Android,Челябинск
2025-01-29,2699,473,Бизнес,purchase,monthly_subscription,265,45.15,reading,iOS,Нижний Новгород
2025-01-29,2700,1054,Фантастика,wishlist,one_time_purchase,0,0.0,reading,iOS,Санкт-Петербург
2025-01-29,2701,506,Детектив,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-29,2702,127,Классика,purchase,yearly_subscription,252,42.56,reading,Android,Москва
2025-01-29,2166,863,Фантастика,wishlist,one_time_purchase,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-29,2703,758,Роман,wishlist,yearly_subscription,0,0.0,reading,iOS,Ростов-на-Дону
2025-01-29,1895,797,Роман,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Санкт-Петербург
2025-01-29,1907,624,Научная литература,purchase,monthly_subscription,487,53.62,reading,Android,Омск
2025-01-29,1247,475,Бизнес,purchase,monthly_subscription,443,34.38,reading,Android,Москва
2025-01-29,2704,233,Бизнес,purchase,monthly_subscription,305,62.87,audio,iOS,Омск
2025-01-29,2705,1272,Здоровье,wishlist,monthly_subscription,0,0.0,audio,Android,Санкт-Петербург
2025-01-29,2706,286,История,purchase,yearly_subscription,414,4.91,reading,E-Reader,Уфа
2025-01-29,1115,1035,Саморазвитие,purchase,one_time_purchase,35,18.21,reading,E-Reader,Нижний Новгород
2025-01-29,2707,183,Фантастика,purchase,one_time_purchase,127,21.68,reading,iOS,Новосибирск
2025-01-29,1298,1273,Комикс,wishlist,yearly_subscription,0,0.0,reading,Android,Екатеринбург
2025-01-29,1101,664,Научная литература,purchase,one_time_purchase,51,60.76,audio,iOS,Ростов-на-Дону
2025-01-29,2591,272,Фантастика,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Екатеринбург
2025-01-29,1068,1260,Классика,purchase,yearly_subscription,78,16.8,reading,E-Reader,Челябинск
2025-01-29,1276,1274,Здоровье,purchase,one_time_purchase,339,7.56,reading,Android,Екатеринбург
2025-01-29,2708,563,Научная литература,wishlist,monthly_subscription,0,0.0,reading,Android,Челябинск
2025-01-29,1114,943,Роман,purchase,yearly_subscription,134,56.97,reading,iOS,Омск
2025-01-29,2709,1275,История,purchase,monthly_subscription,462,32.59,audio,Android,Ростов-на-Дону
2025-01-29,2244,499,Саморазвитие,wishlist,one_time_purchase,0,0.0,audio,Android,Казань
2025-01-29,2710,842,Бизнес,purchase,one_time_purchase,226,76.16,audio,iOS,Нижний Новгород
2025-01-29,2711,122,Здоровье,purchase,yearly_subscription,36,56.16,audio,iOS,Нижний Новгород
2025-01-29,2712,1276,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-29,2713,540,Бизнес,purchase,monthly_subscription,455,89.01,reading,E-Reader,Новосибирск
2025-01-29,1982,390,Комикс,wishlist,monthly_subscription,0,0.0,reading,Android,Екатеринбург
2025-01-29,2714,873,Комикс,purchase,monthly_subscription,189,72.09,reading,E-Reader,Ростов-на-Дону
2025-01-29,2715,688,История,purchase,one_time_purchase,12,41.84,reading,E-Reader,Нижний Новгород
2025-01-29,2716,1277,Здоровье,purchase,monthly_subscription,83,27.32,reading,Android,Уфа
2025-01-29,2717,1278,Фэнтези,purchase,monthly_subscription,106,62.3,reading,iOS,Екатеринбург
2025-01-29,2182,166,Здоровье,wishlist,yearly_subscription,0,0.0,reading,Android,Уфа
2025-01-29,2024,503,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,Android,Санкт-Петербург
2025-01-29,1202,1130,Роман,purchase,one_time_purchase,469,50.21,audio,iOS,Екатеринбург
2025-01-29,2158,558,Здоровье,wishlist,one_time_purchase,0,0.0,audio,iOS,Казань
2025-01-29,2718,653,Психология,wishlist,one_time_purchase,0,0.0,reading,Android,Ростов-на-Дону
2025-01-29,1837,1264,Саморазвитие,wishlist,one_time_purchase,0,0.0,reading,iOS,Казань
2025-01-29,2439,1279,Комикс,wishlist,yearly_subscription,0,0.0,reading,Android,Челябинск
2025-01-29,2719,521,Проза,purchase,one_time_purchase,80,65.29,audio,Android,Омск
2025-01-29,1418,265,Психология,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Казань
2025-01-29,2720,918,Проза,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Казань
2025-01-29,1777,158,Роман,purchase,one_time_purchase,267,73.29,reading,E-Reader,Санкт-Петербург
2025-01-29,2721,1280,Здоровье,purchase,yearly_subscription,290,80.07,audio,Android,Уфа
2025-01-30,2319,1281,Роман,purchase,one_time_purchase,259,16.9,reading,iOS,Ростов-на-Дону
2025-01-30,1419,1282,Классика,purchase,monthly_subscription,471,58.42,audio,iOS,Самара
2025-01-30,2722,1283,Психология,wishlist,monthly_subscription,0,0.0,reading,iOS,Нижний Новгород
2025-01-30,1787,1228,Детектив,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Казань
2025-01-30,2618,988,Бизнес,wishlist,monthly_subscription,0,0.0,reading,iOS,Уфа
2025-01-30,1221,1284,Классика,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Самара
2025-01-30,2375,1285,Научная литература,wishlist,one_time_purchase,0,0.0,reading,Android,Красноярск
2025-01-30,2600,283,Научная литература,wishlist,monthly_subscription,0,0.0,reading,Android,Санкт-Петербург
2025-01-30,1429,198,Детектив,wishlist,monthly_subscription,0,0.0,reading,iOS,Екатеринбург
2025-01-30,2723,1286,Фэнтези,purchase,yearly_subscription,337,52.57,reading,iOS,Новосибирск
2025-01-30,2011,228,Психология,wishlist,yearly_subscription,0,0.0,audio,iOS,Омск
2025-01-30,2724,1256,Бизнес,purchase,monthly_subscription,57,54.02,reading,Android,Омск
2025-01-30,2725,818,Саморазвитие,wishlist,monthly_subscription,0,0.0,reading,Android,Уфа
2025-01-30,1586,506,Детектив,wishlist,one_time_purchase,0,0.0,audio,Android,Санкт-Петербург
2025-01-30,1515,473,Бизнес,wishlist,monthly_subscription,0,0.0,reading,iOS,Самара
2025-01-30,2726,640,Научная литература,purchase,monthly_subscription,411,71.93,audio,iOS,Новосибирск
2025-01-30,1249,1264,Саморазвитие,purchase,monthly_subscription,313,91.51,audio,iOS,Санкт-Петербург
2025-01-30,1297,280,Научная литература,purchase,yearly_subscription,305,14.35,reading,Android,Нижний Новгород
2025-01-30,2727,1047,Фэнтези,purchase,one_time_purchase,180,33.85,reading,E-Reader,Уфа
2025-01-30,2728,1287,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-30,1059,372,Фантастика,wishlist,yearly_subscription,0,0.0,audio,iOS,Москва
2025-01-30,1239,450,Саморазвитие,purchase,one_time_purchase,421,94.87,reading,Android,Самара
2025-01-30,2729,1149,Саморазвитие,wishlist,monthly_subscription,0,0.0,reading,iOS,Омск
2025-01-30,2730,1288,Детектив,purchase,monthly_subscription,126,7.98,reading,E-Reader,Москва
2025-01-30,2463,185,Фэнтези,purchase,one_time_purchase,14,99.11,reading,E-Reader,Красноярск
2025-01-30,2731,1115,Роман,purchase,one_time_purchase,277,26.85,reading,E-Reader,Казань
2025-01-30,2732,298,Классика,purchase,yearly_subscription,17,70.41,audio,iOS,Омск
2025-01-30,2733,1170,Проза,wishlist,one_time_purchase,0,0.0,audio,Android,Самара
2025-01-30,2734,1204,Бизнес,purchase,yearly_subscription,150,56.46,reading,Android,Новосибирск
2025-01-30,1649,996,Классика,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Красноярск
2025-01-30,2405,1289,Роман,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-30,2631,141,Комикс,purchase,yearly_subscription,53,13.84,audio,iOS,Самара
2025-01-30,2735,1290,Комикс,wishlist,one_time_purchase,0,0.0,audio,Android,Челябинск
2025-01-30,1799,1291,Саморазвитие,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Екатеринбург
2025-01-30,2268,580,Классика,wishlist,yearly_subscription,0,0.0,audio,iOS,Казань
2025-01-30,1068,413,Роман,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-30,2736,1074,История,purchase,one_time_purchase,490,51.44,audio,iOS,Москва
2025-01-30,1784,1292,Научная литература,wishlist,yearly_subscription,0,0.0,reading,Android,Казань
2025-01-30,2737,1287,Саморазвитие,purchase,one_time_purchase,251,92.22,reading,iOS,Новосибирск
2025-01-30,2738,1293,Проза,purchase,yearly_subscription,388,68.76,reading,iOS,Омск
2025-01-30,2739,1294,Комикс,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Санкт-Петербург
2025-01-30,2740,362,Детектив,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Ростов-на-Дону
2025-01-30,2741,1295,Здоровье,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Уфа
2025-01-30,1483,1287,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Самара
2025-01-30,2742,200,Роман,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Омск
2025-01-30,2743,1221,Проза,wishlist,yearly_subscription,0,0.0,audio,iOS,Санкт-Петербург
2025-01-30,2377,1122,Психология,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-30,2640,147,Бизнес,purchase,yearly_subscription,249,84.42,audio,iOS,Москва
